2805470, 1129899 2316200 1256718 2134691 2588187 
2806212, 2356407 2766429 1895188 1808443 186531 
2806576, 2558358 1194156 2699064 1356578 1474980 
2806589, 813128 701339 196187 1341138 1855206 
2807127, 2302737 1501254 1652805 1502241 1835753 
2807747, 2141796 1462204 2487347 1692661 2428661 
2808463, 2256242 2118358 437364 1719451 1404058 
2808790, 1725414 1978835 1206809 1523515 601899 
2809344, 2620066 1008509 769611 474639 1160756 
2809493, 2067719 2344827 1726354 662019 2148169 
2809573, 2104587 984114 710080 1366496 2699064 
2809810, 2105683 405121 347246 918388 215808 
2810174, 2002920 2824479 940364 2067719 313851 
2810234, 359919 2796548 1938039 2462740 219382 
2810299, 794163 2250474 1313689 2699064 1194156 
2810490, 1194156 708575 2104587 984114 2699064 
2810780, 2454381 2668421 2766429 898635 1103202 
2811691, 1215378 2552584 310654 1558318 2574719 
2811947, 472594 1033173 2243162 1741651 1394911 
2812027, 2268358 12449 2588187 707779 2175546 
2812356, 818486 757533 2138355 1480226 1653620 
2812515, 1943255 2365695 403737 2767091 2254695 
2812648, 1354418 1001511 574038 1951319 1306587 
2813748, 837817 474639 2107886 1984327 1109173 
2813751, 2104587 984114 152488 1194156 1206782 
2813781, 2778525 1244196 1386412 657183 2791339
2813932, 547395 234562 2399374 51679 944929 
2814199, 1162250 784737 600541 1249278 474639 
2814516, 2735408 1505460 1179626 423967 2620066 
2814518, 2691125 1578823 263211 1585611 1529822 
2815175, 2208375 1212009 769269 360017 52994 
2815363, 2516900 313851 2643410 1584071 2002920 
2815744, 2744850 1354418 1372274 194087 45548 
2815923, 2699064 1194156 789074 230373 2254695 
2816138, 1435542 1964538 54898 281499 434860 
2816276, 1370833 166205 1179626 1930772 1032262 
2816351, 1470637 2123635 1267620 834503 626053 
2816370, 2280352 1288289 2007219 2497826 796430 
2816438, 2778525 1244196 1386412 657183 2791339
2816880, 109031 2411340 1516543 1280300 2508062 
2817050, 2593306 768220 62295 2217966 1059396 
2817257, 349243 2815537 1542530 2791426 424498 
2817386, 2778525 1244196 1386412 657183 2791339
2818185, 2089085 2360803 2347699 2640311 721935 
2818499, 258349 2027015 2462740 1724905 2104587 
2818573, 2778525 1244196 1386412 657183 2791339
2819326, 1194156 2699064 2104587 984114 474884 
2819768, 359919 1861809 2067719 1023683 215808 
2819965, 359919 698688 1577384 2085889 2462740 
2820568, 297502 1726354 1271851 2104587 1933730 
