1198140, 1179626 986050 1035359 533689 2201592 
1198494, 299061 1208405 673288 2364350 1970695 
1198574, 46660 2254695 474886 2702898 1044295 
1198817, 311081 2400444 1918997 2202228 661011 
1198858, 1233396 906209 354473 292569 21837 
1199041, 576605 1576126 1426362 220676 2007840 
1199404, 2104587 984114 1194156 1313689 2699064 
1199516, 2198723 2523228 2104587 984114 2364350 
1200043, 2462740 1335576 2309131 474639 359919 
1200532, 2778525 1244196 1386412 657183 2791339
1200557, 2104587 1723630 2645850 1886777 1288558 
1200794, 234562 547395 152488 2117401 1650774 
1201101, 2239939 1270491 65416 885652 1861748 
1201323, 1169446 984114 2104587 2365695 403737 
1201350, 178714 1540116 1430338 1881471 1427857 
1201388, 916637 567387 2079855 1437597 1549115 
1202137, 2778525 1244196 1386412 657183 2791339
1202201, 1353628 90393 1478316 2104587 984114 
1202549, 2778525 1244196 1386412 657183 2791339
1202698, 940364 984114 297502 662019 1337011 
1203410, 2462740 359919 1194156 2002920 166679 
1203955, 2285038 1958486 2078226 2162423 2680715 
1203972, 71091 613590 126167 899667 603575 
1204031, 1194156 984114 2699064 2104587 710080 
1204087, 2505890 1785501 503937 2715611 1032262 
1204291, 2011001 2365695 2540060 359248 1779787 
1204295, 597321 2224561 1419600 561185 1931715 
1204315, 2600984 474639 1930815 2358991 1304946 
1204758, 2666755 1271851 1717754 1724905 2160484 
1204780, 1946855 2104587 984114 474884 2217966 
1205494, 692074 1956075 2782654 1624059 167321 
1206027, 2276771 2370550 383182 241847 1003125 
1206381, 2180533 906209 292569 2345461 2161024 
1206398, 925730 2168106 2218230 2462740 2457613 
1207135, 2790015 2515249 2773015 965450 934633 
1207168, 2778525 1244196 1386412 657183 2791339
1207401, 2140028 1981992 2217966 474886 1170056 
1207711, 2396870 1194156 710080 2705485 2699064 
1207985, 1118997 1751869 1470694 547395 1563837 
1208041, 1745502 1712690 2756711 1959291 517055 
1208359, 984114 474639 2026844 2104587 796430 
1208808, 1194156 1798572 474884 710080 474639 
1209030, 1726648 1923379 1984977 1023683 2315672 
1209566, 2016870 1192754 190815 1846418 1661882 
1210107, 1313689 1194156 2699064 2364350 2104587 
1210265, 2790015 403737 2365695 2767091 2254695 
1210667, 1453018 1665564 2007219 1918605 259766 
1210828, 188483 1487964 2021006 1726593 1983285 
1211086, 299168 847163 835852 2361766 2217966 
1211142, 709713 2279821 2119602 483871 1898610 
1212640, 1998024 2786773 1895380 914716 2135818 
1212853, 1362848 2046656 2049627 1736129 1876104 
1213223, 221840 984114 2335828 1212859 2506235 
1213540, 1398399 935545 107372 440867 2313733 
1213904, 474886 1312759 2086265 2315672 2217966 
1214104, 2104587 640860 2464714 1012799 984114 
1214719, 266412 1902880 657183 474639 818031 
1215338, 1920047 2209800 387569 713502 213579 
1215455, 2462740 2218230 359919 2695689 2474513 
1215980, 1744378 44707 32858 1806323 2278562 
1216439, 2532737 372136 2634261 1335540 1195254 
1217427, 493615 107372 1386790 1366397 1286830 
1218095, 1395144 1077774 1905458 947918 77411 
1218228, 321197 1510813 1164312 392232 2541516 
1218430, 2778525 1244196 1386412 657183 2791339
1218542, 2198331 2663960 2664554 1133273 527090 
1218590, 2010882 698447 1861093 1127977 2648043 
1219050, 650752 1328144 1434802 2143484 2576610 
1219269, 2394961 273098 604649 2213531 2365695 
1219298, 1274752 1897910 57630 1951361 311081 
1219347, 2003763 152488 2104587 984114 708789 
1219677, 1789086 1973904 565011 1579671 1077266 
1219758, 474884 2104587 984114 2217966 710080 
1220062, 1219657 792238 65416 454238 1190640 
1220431, 2239939 2104587 984114 1066475 1859359 
1220501, 24572 2364350 640860 2464714 2815537 
1220687, 2223990 1071198 2465034 1542217 1764253 
1220990, 731947 1458324 541783 1367864 1762475 
1221527, 2217966 1984977 1160275 1726648 940364 
1222533, 1773328 1930772 712746 106083 1785501 
1222835, 2254695 710080 493026 2365695 403737 
1222878, 540358 707286 1034678 715039 2419414 
1223161, 2011001 1054887 2365695 1779787 607638 
1224131, 1359699 2305415 1670804 387021 2099521 
1224713, 868261 1376835 2629756 991588 2019651 
1225816, 2815537 2794168 1391577 2183209 1074338 
1225869, 2439366 934835 479308 170996 2007219 
1226181, 2785925 742451 94376 640185 1183955 
1226200, 2634261 2217966 2315672 2104587 2365695 
1226627, 2783906 898478 795733 1061729 2830138 
1227485, 2778525 1244196 1386412 657183 2791339
1227631, 2778525 1244196 1386412 657183 2791339
1227698, 925591 292768 2819671 748114 205912 
1227753, 2217966 1331213 1179626 2104587 984114 
1227976, 548132 1288315 2462740 2186189 1905862 
1228262, 579230 547395 2699064 1194156 2104587 
1228403, 2104587 1101720 640860 2464714 2700734 
1229396, 2292722 1006959 2574220 265291 802743 
1229507, 2590469 2541133 2363209 1588050 107638 
1229824, 2462740 1194156 2699064 2217966 2104587 
1229856, 52994 1171192 1770853 947497 1710440 
1230334, 1718564 64807 493026 2202918 2335787 
1230587, 721935 228253 2217966 2258697 1880177 
1230623, 2778525 1244196 1386412 657183 2791339
1230871, 2778525 1244196 1386412 657183 2791339
1230897, 2778525 1244196 1386412 657183 2791339
1231116, 2778525 193483 1053542 474884 2240169 
1231820, 313851 2699064 2643410 2254695 1726354 
1232212, 2778525 1244196 1386412 657183 2791339
1232253, 625196 1401035 547395 2532737 710080 
1232408, 1984977 2254695 984114 2104587 2365695 
1232414, 1911801 1313689 753346 320737 1892937 
1232582, 2778525 1244196 1386412 657183 2791339
1232879, 1244984 1708619 1177856 2600074 501984 
1233502, 648769 454934 2732837 1435822 1958099 
1233698, 2778525 730809 2184058 2481684 2690490 
1234870, 1924685 2002932 910698 44891 1792155 
1234891, 2708235 940364 1615124 1984977 662019 
1235494, 2629285 1062210 181055 1747802 575457 
1235828, 1062698 2310865 2193734 493026 1742451 
1236700, 474884 1194156 2699064 1510813 2108720 
1237037, 2778525 1244196 1386412 657183 2791339
1237852, 1044078 2271971 2106404 2450694 739398 
1237861, 1928254 937879 1044973 2106064 1236451 
1238655, 2002920 1257790 1615124 1946833 1180314 
1238738, 2778525 1244196 1386412 657183 2791339
1238930, 380595 144719 1642276 1213951 774505 
1239178, 2699064 1194156 2104587 474884 795738 
1239229, 399435 1472716 868600 447985 108908 
1239705, 877098 2483915 787634 2509318 1416453 
1240296, 2365695 2734091 474639 940364 1984977 
1240923, 2822423 2386404 1354418 786391 1531573 
1241589, 2778525 1244196 1386412 657183 2791339
1241734, 2231249 2748647 2375429 1655469 2674170 
1242201, 1566231 415358 1472716 1376343 447985 
1242231, 1469661 1212042 2203437 11690 1341138 
1242428, 944141 615259 677109 1989397 1621947 
1242687, 2778525 1244196 1386412 657183 2791339
